date,Actual Usage (kWh),Predicted Usage (kWh)
2018-10-22 02:00:00,3.5299999999999994,6.718842819835991
2018-10-22 02:15:00,3.13,6.232148656565696
2018-10-22 02:30:00,2.88,4.389132559560239
2018-10-22 02:45:00,2.88,1.7096007473394275
2018-10-22 03:00:00,3.4599999999999995,-0.8382373170927166
2018-10-22 03:15:00,3.24,-3.382455706484616
2018-10-22 03:30:00,2.92,-3.723793645054102
2018-10-22 03:45:00,2.92,-2.913722384236753
2018-10-22 04:00:00,2.95,-1.7411893383972346
2018-10-22 04:15:00,2.88,-0.46029507786035534
2018-10-22 04:30:00,2.92,0.7266394805908204
2018-10-22 04:45:00,2.92,1.6834505880158395
2018-10-22 05:00:00,2.88,2.1919589000265116
2018-10-22 05:15:00,2.88,2.1724726926884617
2018-10-22 05:30:00,2.84,1.6516670006606728
2018-10-22 05:45:00,2.84,0.9998584244959057
2018-10-22 06:00:00,2.84,0.21390911488793796
2018-10-22 06:15:00,2.81,-0.45631191963329903
2018-10-22 06:30:00,3.89,0.03377147875726228
2018-10-22 06:45:00,4.1,2.2996369347418657
2018-10-22 07:00:00,2.84,5.691527622472495
2018-10-22 07:15:00,2.99,9.427050508335233
2018-10-22 07:30:00,3.6,13.796227318421005
2018-10-22 07:45:00,3.92,18.499557169303298
2018-10-22 08:00:00,3.9599999999999995,23.030259732604026
2018-10-22 08:15:00,13.5,26.979417265206575
2018-10-22 08:30:00,43.52,33.166227818578484
2018-10-22 08:45:00,48.349999999999994,47.55485151290893
2018-10-22 09:00:00,61.129999999999995,55.85553432613611
2018-10-22 09:15:00,47.41,62.436126003861425
2018-10-22 09:30:00,48.38,64.66412580937147
2018-10-22 09:45:00,49.1,66.09506957828998
2018-10-22 10:00:00,53.6,66.54634784847498
2018-10-22 10:15:00,49.39,66.32709254473448
2018-10-22 10:30:00,40.75,64.0612298604846
2018-10-22 10:45:00,41.94,59.032957829236985
2018-10-22 11:00:00,63.97,53.024858626425264
2018-10-22 11:15:00,58.1,49.58871368527412
2018-10-22 11:30:00,94.0,44.23358859062195
2018-10-22 11:45:00,88.42,44.14124196797609
2018-10-22 12:00:00,112.61,43.665362482070925
2018-10-22 12:15:00,5.44,46.99762364774942
2018-10-22 12:30:00,5.26,41.04589437186718
2018-10-22 12:45:00,4.61,37.06096897095442
2018-10-22 13:00:00,4.46,36.040402491539716
2018-10-22 13:15:00,25.56,37.02743982225657
2018-10-22 13:30:00,63.11,40.419906153678895
2018-10-22 13:45:00,120.27999999999999,51.188839089572426
2018-10-22 14:00:00,85.97,67.64517969608306
2018-10-22 14:15:00,99.97,76.03256405562163
2018-10-22 14:30:00,105.73,83.34601867437364
2018-10-22 14:45:00,92.56,89.37041539669038
2018-10-22 15:00:00,65.63,92.33268379867077
2018-10-22 15:15:00,40.43,90.72421877086164
2018-10-22 15:30:00,47.84,85.78886819899083
2018-10-22 15:45:00,46.50999999999999,81.10361651420594
2018-10-22 16:00:00,50.65,75.74061885088683
2018-10-22 16:15:00,52.38,70.2370062431693
2018-10-22 16:30:00,51.12,64.6710418137908
2018-10-22 16:45:00,52.52,59.20395379304886
2018-10-22 17:00:00,42.01,54.95089400261641
2018-10-22 17:15:00,55.66,50.707763618528844
2018-10-22 17:30:00,52.13,50.16858921945095
2018-10-22 17:45:00,32.04,50.039592264294626
2018-10-22 18:00:00,30.67,49.37553907632828
2018-10-22 18:15:00,40.1,48.78927297443151
2018-10-22 18:30:00,93.01999999999998,49.178167986571786
2018-10-22 18:45:00,82.26,56.61809566795826
2018-10-22 19:00:00,105.08,60.474181295633315
2018-10-22 19:15:00,76.18,65.07216108828783
2018-10-22 19:30:00,95.22,61.86700620383024
2018-10-22 19:45:00,46.15,61.06094588875771
2018-10-22 20:00:00,62.17,51.611618032455446
2018-10-22 20:15:00,65.59,46.984106002748014
2018-10-22 20:30:00,69.84,43.863811390697954
2018-10-22 20:45:00,61.6,42.20397931188345
2018-10-22 21:00:00,17.06,38.60824307784438
2018-10-22 21:15:00,5.51,28.21969712138176
2018-10-22 21:30:00,4.07,18.486228142604233
2018-10-22 21:45:00,4.1,11.214496902786195
2018-10-22 22:00:00,4.0,5.795247479658573
2018-10-22 22:15:00,3.85,2.6022441960056315
2018-10-22 22:30:00,3.8200000000000003,0.6410574344266207
2018-10-22 22:45:00,3.74,0.18672001115046447
2018-10-22 23:00:00,3.71,0.5650825716741383
2018-10-22 23:15:00,4.61,0.8465955282654614
2018-10-22 23:30:00,4.32,1.0175533193256707
2018-10-22 23:45:00,3.6,0.8349056844320148
2018-10-23 00:00:00,4.82,0.335844672350213
2018-10-23 00:15:00,3.64,0.09075441516935831
2018-10-23 00:30:00,3.6,-0.5156646541506051
2018-10-23 00:45:00,3.71,-1.1309942541643976
2018-10-23 01:00:00,3.71,0.38989307847805327
2018-10-23 01:15:00,3.71,2.478892913633026
2018-10-23 01:30:00,3.67,4.304622016921639
2018-10-23 01:45:00,3.67,5.399954321384429
2018-10-23 02:00:00,3.64,5.220055405292659
2018-10-23 02:15:00,3.71,4.050398227199912
2018-10-23 02:30:00,3.8200000000000003,2.023022931565065
2018-10-23 02:45:00,4.86,0.13264915046282116
2018-10-23 03:00:00,4.1,-1.837960351370275
2018-10-23 03:15:00,3.38,-3.370905080921948
2018-10-23 03:30:00,3.06,-2.909717613495886
2018-10-23 03:45:00,3.1,-1.8993106996640563
2018-10-23 04:00:00,3.2,-0.6070934466645121
2018-10-23 04:15:00,3.1,0.7746696436684579
2018-10-23 04:30:00,3.02,2.0523558142292315
2018-10-23 04:45:00,3.1,2.947640691003762
2018-10-23 05:00:00,3.1,3.376782203577459
2018-10-23 05:15:00,3.1,3.3368119644001126
2018-10-23 05:30:00,3.38,2.883035975289531
2018-10-23 05:45:00,3.64,2.2332843420584685
2018-10-23 06:00:00,4.68,1.5579095299541952
2018-10-23 06:15:00,4.32,1.4393589973822236
2018-10-23 06:30:00,2.99,2.5391215514088983
2018-10-23 06:45:00,3.06,4.443545290920883
2018-10-23 07:00:00,2.95,7.440258706957102
2018-10-23 07:15:00,3.02,11.418645901419222
2018-10-23 07:30:00,3.17,15.918943306654691
2018-10-23 07:45:00,4.0,20.431915749534966
2018-10-23 08:00:00,4.68,24.908466896414755
2018-10-23 08:15:00,37.33,28.971543147265912
2018-10-23 08:30:00,81.86,42.20012161850929
2018-10-23 08:45:00,86.98,62.38029947727919
2018-10-23 09:00:00,68.76,70.97513253301382
2018-10-23 09:15:00,66.85,72.52530552357435
2018-10-23 09:30:00,66.67,75.5011679160595
2018-10-23 09:45:00,56.47999999999999,77.74467933148146
2018-10-23 10:00:00,46.62,76.31295863479377
2018-10-23 10:15:00,52.24,72.7435862994194
2018-10-23 10:30:00,47.02,69.06193218320608
2018-10-23 10:45:00,44.32,63.24706794023514
2018-10-23 11:00:00,48.17,55.411706478893755
2018-10-23 11:15:00,54.0,46.851152554154396
2018-10-23 11:30:00,62.32,39.50469197794795
2018-10-23 11:45:00,69.05,35.08399991676211
2018-10-23 12:00:00,91.3,33.758969815522434
2018-10-23 12:15:00,12.85,37.33959413081408
2018-10-23 12:30:00,4.82,33.73706314697861
2018-10-23 12:45:00,4.64,31.506101585030557
2018-10-23 13:00:00,4.25,31.70246446505189
2018-10-23 13:15:00,48.349999999999994,32.36230517759919
2018-10-23 13:30:00,89.89,38.13854982316494
2018-10-23 13:45:00,96.40999999999998,52.23559881299734
2018-10-23 14:00:00,55.76,64.17564482450486
2018-10-23 14:15:00,64.37,67.65363159239293
2018-10-23 14:30:00,118.48,70.86425191670656
2018-10-23 14:45:00,110.23,80.65527080953122
2018-10-23 15:00:00,55.44,86.67860767662526
2018-10-23 15:15:00,78.48000000000002,84.70096274018289
2018-10-23 15:30:00,84.1,83.97107278287412
2018-10-23 15:45:00,53.5,82.85921279966831
2018-10-23 16:00:00,74.52,77.45613374710084
2018-10-23 16:15:00,58.64,73.78723831176758
2018-10-23 16:30:00,46.800000000000004,67.95106469154358
2018-10-23 16:45:00,44.57000000000001,61.07031393110752
2018-10-23 17:00:00,66.74,55.18443040639162
2018-10-23 17:15:00,55.370000000000005,54.05634475827217
2018-10-23 17:30:00,51.440000000000005,53.02541100859642
2018-10-23 17:45:00,31.0,52.51745293855667
2018-10-23 18:00:00,31.1,50.984938213825224
2018-10-23 18:15:00,74.05,49.67172819286585
2018-10-23 18:30:00,125.28,53.65756973981857
2018-10-23 18:45:00,75.63999999999999,65.17329642564059
2018-10-23 19:00:00,47.02,64.74779149919748
2018-10-23 19:15:00,63.58,57.742790677547454
2018-10-23 19:30:00,59.26,53.19970330178737
2018-10-23 19:45:00,70.74,48.45850383579731
2018-10-23 20:00:00,51.59000000000001,46.681692482233046
2018-10-23 20:15:00,61.2,41.493184712231155
2018-10-23 20:30:00,55.510000000000005,37.71266541466117
2018-10-23 20:45:00,62.75,32.50355109512806
2018-10-23 21:00:00,34.09,29.690861497819423
2018-10-23 21:15:00,32.98,21.8677242988348
2018-10-23 21:30:00,29.99,16.264701986685395
2018-10-23 21:45:00,29.88,12.658571536913513
2018-10-23 22:00:00,37.48,11.016710965037346
2018-10-23 22:15:00,62.5,12.251088640168309
2018-10-23 22:30:00,92.99,22.257995775491
2018-10-23 22:45:00,76.1,35.491792686432596
2018-10-23 23:00:00,71.17,38.13803561374545
2018-10-23 23:15:00,32.33,36.5459287327528
2018-10-23 23:30:00,17.93,25.68658924818039
2018-10-23 23:45:00,6.37,14.051216808632017
2018-10-24 00:00:00,2.92,6.9882012635469435
2018-10-24 00:15:00,4.86,4.682393461158499
2018-10-24 00:30:00,4.9,3.525850026672706
2018-10-24 00:45:00,3.89,2.581927380466368
2018-10-24 01:00:00,3.8200000000000003,1.707270665736869
2018-10-24 01:15:00,3.74,2.35951191320084
2018-10-24 01:30:00,3.74,3.6767077588662507
2018-10-24 01:45:00,3.78,5.116719801761209
2018-10-24 02:00:00,3.74,6.232281980514526
2018-10-24 02:15:00,3.78,6.656483700443059
2018-10-24 02:30:00,3.78,6.289866418447345
2018-10-24 02:45:00,3.78,4.986478302627801
2018-10-24 03:00:00,3.78,2.790786117762327
2018-10-24 03:15:00,3.74,1.837561284219846
2018-10-24 03:30:00,3.78,1.4805962350964548
2018-10-24 03:45:00,3.8200000000000003,1.7247439621295781
2018-10-24 04:00:00,4.68,2.4880820212094115
2018-10-24 04:15:00,4.72,3.785618127891794
2018-10-24 04:30:00,3.2,5.088917407859117
2018-10-24 04:45:00,3.24,6.038888435345142
2018-10-24 05:00:00,3.24,6.882013369556516
2018-10-24 05:15:00,3.17,7.287332488782703
2018-10-24 05:30:00,3.13,7.183461063317954
2018-10-24 05:45:00,3.13,6.6200259157828985
2018-10-24 06:00:00,3.13,5.735543892644345
2018-10-24 06:15:00,3.2,4.803930450184271
2018-10-24 06:30:00,3.1,4.283642721697688
2018-10-24 06:45:00,3.42,5.445882878005504
2018-10-24 07:00:00,3.74,8.812659508921206
2018-10-24 07:15:00,3.64,13.055878027155995
2018-10-24 07:30:00,3.78,17.472467640265823
2018-10-24 07:45:00,5.4,21.416872665286064
2018-10-24 08:00:00,4.18,25.206811650693417
2018-10-24 08:15:00,34.16,27.839438132941723
2018-10-24 08:30:00,58.75,39.98055799111724
2018-10-24 08:45:00,68.98,55.00145718038082
2018-10-24 09:00:00,44.21,64.29680064737796
2018-10-24 09:15:00,43.85,62.112331251502034
2018-10-24 09:30:00,66.53,63.23682866096497
2018-10-24 09:45:00,52.67,68.36136339008809
2018-10-24 10:00:00,49.57,67.53682746320963
2018-10-24 10:15:00,80.78,65.37937988460064
2018-10-24 10:30:00,129.85,66.22959035515785
2018-10-24 10:45:00,90.43,70.54054698258638
2018-10-24 11:00:00,111.89,65.78414128869773
2018-10-24 11:15:00,91.55,62.15292460471392
2018-10-24 11:30:00,59.36,55.3553006246686
2018-10-24 11:45:00,61.63,45.84344580113888
2018-10-24 12:00:00,44.419999999999995,37.81898101896048
2018-10-24 12:15:00,5.290000000000001,31.445698819160462
2018-10-24 12:30:00,5.1499999999999995,27.35517860531807
2018-10-24 12:45:00,5.44,25.80988723605871
2018-10-24 13:00:00,4.75,27.10512238189578
2018-10-24 13:15:00,31.21,27.87484448283911
2018-10-24 13:30:00,54.07,34.745061809271576
2018-10-24 13:45:00,60.3,46.24963082432747
2018-10-24 14:00:00,69.52,56.65281939923763
2018-10-24 14:15:00,52.99000000000001,65.96028383761644
2018-10-24 14:30:00,54.07,70.16119515836239
2018-10-24 14:45:00,59.83,72.63525203019381
2018-10-24 15:00:00,51.19,75.50068289756776
2018-10-24 15:15:00,57.96,75.61637328058482
2018-10-24 15:30:00,55.33,75.37084165096283
2018-10-24 15:45:00,59.69,73.57121646463871
2018-10-24 16:00:00,46.87,71.21396821290254
2018-10-24 16:15:00,56.99,66.36347791343927
2018-10-24 16:30:00,55.48,62.30146151781082
2018-10-24 16:45:00,52.13,57.94498051583767
2018-10-24 17:00:00,56.23,53.50845349907875
2018-10-24 17:15:00,57.78,51.17963272005319
2018-10-24 17:30:00,62.28,49.73822961717844
2018-10-24 17:45:00,52.92,49.80943751722574
2018-10-24 18:00:00,33.52,50.96045825272798
2018-10-24 18:15:00,15.91,50.35119868159294
2018-10-24 18:30:00,3.89,48.51620756357908
2018-10-24 18:45:00,3.92,45.35130472302437
2018-10-24 19:00:00,3.89,41.43617258489132
2018-10-24 19:15:00,3.92,36.9282782407105
2018-10-24 19:30:00,3.8200000000000003,31.95477737173438
2018-10-24 19:45:00,3.85,27.56308088362217
2018-10-24 20:00:00,3.78,23.978021792769432
2018-10-24 20:15:00,4.72,22.586622749119996
2018-10-24 20:30:00,4.64,23.011977230012416
2018-10-24 20:45:00,3.85,22.213475119769573
2018-10-24 21:00:00,3.89,20.76920344687998
2018-10-24 21:15:00,3.8200000000000003,18.655581555366517
2018-10-24 21:30:00,3.8200000000000003,15.907612735778093
2018-10-24 21:45:00,3.92,12.635437726676464
2018-10-24 22:00:00,3.85,8.905423786379396
2018-10-24 22:15:00,3.64,4.917379166427999
2018-10-24 22:30:00,3.56,1.693260423829779
2018-10-24 22:45:00,3.64,-0.6156842805631458
2018-10-24 23:00:00,3.6,-0.5424066314660012
2018-10-24 23:15:00,2.95,-0.09081652358174319
2018-10-24 23:30:00,2.92,0.1247779852058739
2018-10-24 23:45:00,2.92,0.30490621848963206
2018-10-25 00:00:00,4.1,0.40723922592587775
2018-10-25 00:15:00,3.1,0.6945625805482268
2018-10-25 00:30:00,3.67,0.6734178232867272
2018-10-25 00:45:00,3.02,0.5795841474179179
2018-10-25 01:00:00,2.99,0.322800818560645
2018-10-25 01:15:00,2.95,0.21450921299867337
2018-10-25 01:30:00,3.13,2.241786410275381
2018-10-25 01:45:00,3.02,4.138871578620747
2018-10-25 02:00:00,2.99,4.770432457188144
2018-10-25 02:15:00,2.99,4.66435936213471
2018-10-25 02:30:00,3.13,3.7925871812086553
2018-10-25 02:45:00,3.71,2.3900375890987924
2018-10-25 03:00:00,3.17,1.0510469617508353
2018-10-25 03:15:00,3.02,-1.0466703650541602
2018-10-25 03:30:00,3.02,-2.56248198479414
2018-10-25 03:45:00,3.49,-2.3078556970879434
2018-10-25 04:00:00,3.56,-1.3153641537949443
2018-10-25 04:15:00,3.02,-0.2935390963032841
2018-10-25 04:30:00,3.02,0.5317368486616761
2018-10-25 04:45:00,3.13,1.2933913069497796
2018-10-25 05:00:00,3.1,1.8373844545613975
2018-10-25 05:15:00,3.13,1.9606738465535456
2018-10-25 05:30:00,3.06,1.5917275004275144
2018-10-25 05:45:00,3.02,0.847570617524907
2018-10-25 06:00:00,3.35,0.2358839891571552
2018-10-25 06:15:00,3.42,-0.5045855743438005
2018-10-25 06:30:00,2.95,0.12039766195230191
2018-10-25 06:45:00,2.95,2.155594371960033
2018-10-25 07:00:00,2.95,5.075060137640684
2018-10-25 07:15:00,2.84,9.008526143170892
2018-10-25 07:30:00,2.92,13.763023760840296
2018-10-25 07:45:00,4.43,18.84628027267754
2018-10-25 08:00:00,5.9,24.198862388432026
2018-10-25 08:15:00,36.58,29.23575921609998
2018-10-25 08:30:00,54.36,42.04681984782219
2018-10-25 08:45:00,76.25,53.76232026129961
2018-10-25 09:00:00,74.56,63.51962138712406
2018-10-25 09:15:00,64.84,69.03298825562
2018-10-25 09:30:00,55.26,72.0675019583106
2018-10-25 09:45:00,84.05999999999999,71.82206014692784
2018-10-25 10:00:00,67.79,74.43746398180723
2018-10-25 10:15:00,78.12,73.2171035656333
2018-10-25 10:30:00,58.72,71.55532692193985
2018-10-25 10:45:00,70.2,66.0123020708561
2018-10-25 11:00:00,67.43,60.58369218379259
2018-10-25 11:15:00,74.34,53.70220491379499
2018-10-25 11:30:00,58.93,46.74402184933424
2018-10-25 11:45:00,79.92,39.4165286397934
2018-10-25 12:00:00,52.45,35.667070734798905
2018-10-25 12:15:00,8.46,32.14858043193817
2018-10-25 12:30:00,5.83,28.69468965217471
2018-10-25 12:45:00,4.93,28.195634815096856
2018-10-25 13:00:00,4.68,30.36222813591361
2018-10-25 13:15:00,29.48,30.935818638801575
2018-10-25 13:30:00,50.26,34.60937564074993
2018-10-25 13:45:00,58.36,43.35151959061623
2018-10-25 14:00:00,59.14999999999999,52.61035643428564
2018-10-25 14:15:00,54.97,59.987945766746996
2018-10-25 14:30:00,60.16,64.58026701033116
2018-10-25 14:45:00,58.28,68.9849310067296
2018-10-25 15:00:00,60.23,71.68663669675588
2018-10-25 15:15:00,47.41,73.06990494430065
2018-10-25 15:30:00,47.38000000000001,71.38245375692844
2018-10-25 15:45:00,66.53,68.47564362674952
2018-10-25 16:00:00,66.28,66.96858788192272
2018-10-25 16:15:00,60.37,64.61469434142113
2018-10-25 16:30:00,57.67,60.554523710608485
2018-10-25 16:45:00,57.42,55.7881347194314
2018-10-25 17:00:00,46.84,51.47015430569649
2018-10-25 17:15:00,60.19,46.73487386167049
2018-10-25 17:30:00,51.73,44.9307891997695
2018-10-25 17:45:00,29.84,45.44335494548082
2018-10-25 18:00:00,30.02,44.6352871927619
2018-10-25 18:15:00,51.98,44.30134297937155
2018-10-25 18:30:00,57.6,46.452328135669234
2018-10-25 18:45:00,65.12,48.591142920553686
2018-10-25 19:00:00,67.32,50.01471710294485
2018-10-25 19:15:00,48.489999999999995,50.95870230615139
2018-10-25 19:30:00,51.300000000000004,47.97322936207056
2018-10-25 19:45:00,56.34,44.54748088210821
2018-10-25 20:00:00,57.06000000000001,41.409779495298864
2018-10-25 20:15:00,53.5,39.15648462817073
2018-10-25 20:30:00,56.66,36.65705859467387
2018-10-25 20:45:00,81.00000000000001,34.30911102160811
2018-10-25 21:00:00,75.02,34.71759763717651
2018-10-25 21:15:00,8.89,33.39307051807642
2018-10-25 21:30:00,4.07,21.577101667672395
2018-10-25 21:45:00,3.89,10.690612374842166
2018-10-25 22:00:00,3.89,3.2169603304285554
2018-10-25 22:15:00,3.71,-1.3970420537143946
2018-10-25 22:30:00,3.64,-2.681443435810506
2018-10-25 22:45:00,3.5299999999999994,-2.1404232719168066
2018-10-25 23:00:00,3.56,-1.2220898771472275
2018-10-25 23:15:00,3.4599999999999995,-0.4829346070997416
2018-10-25 23:30:00,3.5299999999999994,-0.07125242698937649
2018-10-25 23:45:00,3.42,0.16935926823876804
2018-10-26 00:00:00,3.6,0.24371305211447183
2018-10-26 00:15:00,4.57,0.24586504098959272
2018-10-26 00:30:00,3.49,0.11738454070873564
2018-10-26 00:45:00,3.5299999999999994,-0.15414960950613016
2018-10-26 01:00:00,3.49,-0.5311973152123391
2018-10-26 01:15:00,3.5299999999999994,1.0404571106657385
2018-10-26 01:30:00,3.5299999999999994,2.8634604759910145
2018-10-26 01:45:00,3.49,4.267713456973434
2018-10-26 02:00:00,3.49,4.3249045190867035
2018-10-26 02:15:00,3.35,3.5699848849885165
2018-10-26 02:30:00,2.92,1.9803900026180783
2018-10-26 02:45:00,2.88,0.08425746897235518
2018-10-26 03:00:00,2.88,-2.303852049075067
2018-10-26 03:15:00,2.88,-4.7597908979654315
2018-10-26 03:30:00,2.95,-4.327404771670699
2018-10-26 03:45:00,2.84,-3.5178381770849225
2018-10-26 04:00:00,2.84,-2.3196308682486415
2018-10-26 04:15:00,2.92,-1.0945768877118824
2018-10-26 04:30:00,2.88,-0.07038540029898281
2018-10-26 04:45:00,3.17,0.6069107853341849
2018-10-26 05:00:00,3.5299999999999994,0.9371112622413785
2018-10-26 05:15:00,3.2,0.9574364280700685
2018-10-26 05:30:00,3.38,0.4726572177279741
2018-10-26 05:45:00,2.88,-0.0500115361437201
2018-10-26 06:00:00,2.92,-0.7270336358062922
2018-10-26 06:15:00,2.84,-1.3634132629074156
2018-10-26 06:30:00,2.81,-0.6299142964743077
2018-10-26 06:45:00,2.84,1.9382866504299454
2018-10-26 07:00:00,2.81,5.46344206308946
2018-10-26 07:15:00,2.84,10.15432226397097
2018-10-26 07:30:00,3.28,15.692463248297571
2018-10-26 07:45:00,5.9,21.523870888203383
2018-10-26 08:00:00,5.54,27.667671977728606
2018-10-26 08:15:00,25.99,32.72498449116945
2018-10-26 08:30:00,100.69,41.732527865171434
2018-10-26 08:45:00,80.68,64.04463144987821
2018-10-26 09:00:00,104.65,69.2737999367714
2018-10-26 09:15:00,121.18,75.1992259413004
2018-10-26 09:30:00,106.06,82.17408825278282
2018-10-26 09:45:00,106.52000000000001,85.36732425689698
2018-10-26 10:00:00,122.69,87.20135881066324
2018-10-26 10:15:00,93.2,87.34101719081403
2018-10-26 10:30:00,52.45,82.91709167301656
2018-10-26 10:45:00,74.27,74.46594983637333
2018-10-26 11:00:00,60.26,67.050740134418
2018-10-26 11:15:00,72.18,57.73852431118488
2018-10-26 11:30:00,72.9,49.798124909996986
2018-10-26 11:45:00,65.2,43.65481782078743
2018-10-26 12:00:00,60.23,39.55319158166647
2018-10-26 12:15:00,8.39,38.38755741864443
2018-10-26 12:30:00,4.32,36.96890527576208
2018-10-26 12:45:00,4.68,38.9555499997735
2018-10-26 13:00:00,4.28,41.43037032663822
2018-10-26 13:15:00,33.66,42.42366125226021
2018-10-26 13:30:00,66.02,47.15709144055843
2018-10-26 13:45:00,63.76,59.05247533261776
2018-10-26 14:00:00,68.11,67.86555772781372
2018-10-26 14:15:00,69.91,73.27126396387816
2018-10-26 14:30:00,55.55,75.81170549631119
2018-10-26 14:45:00,52.34,73.79590577185154
2018-10-26 15:00:00,58.64,70.84441106766462
2018-10-26 15:15:00,67.61,67.93597971826792
